dataset,random_id,gender_word,stereotype_word,target,attribute
home_work,107,himself,money,male,work
home_work,108,father,home,male,home
home_work,109,grandpa,home,male,home
home_work,110,mother,baby,female,home
home_work,111,male,baby,male,home
home_work,112,girl,wedding,female,home
home_work,113,grandpa,trade,male,work
home_work,114,daddy,kid,male,home
home_work,115,mom,marry,female,home
home_work,116,mom,business,female,work
home_work,117,brother,job,male,work
home_work,118,grandma,baby,female,home
home_work,119,mom,home,female,home
home_work,120,mama,activity,female,work
home_work,121,himself,trade,male,work
home_work,122,his,money,male,work
home_work,123,grandma,office,female,work
home_work,124,grandma,wedding,female,home
home_work,125,mama,trade,female,work
home_work,126,mommy,home,female,home
home_work,127,she,home,female,home
home_work,128,her,office,female,work
home_work,129,he,office,male,work
home_work,130,mama,money,female,work
home_work,131,dad,office,male,work
home_work,132,she,trade,female,work
home_work,133,his,kid,male,home
home_work,134,mom,activity,female,work
home_work,135,momma,office,female,work
home_work,136,dad,work,male,work
home_work,137,momma,house,female,home
home_work,138,female,baby,female,home
home_work,139,female,home,female,home
home_work,140,father,baby,male,home
home_work,141,mother,business,female,work
home_work,142,sis,kid,female,home
home_work,143,papa,family,male,home
home_work,144,papa,trade,male,work
home_work,145,sister,office,female,work
home_work,146,male,family,male,home
home_work,147,dada,activity,male,work
home_work,148,female,trade,female,work
home_work,149,dad,money,male,work
home_work,150,her,business,female,work
home_work,151,grandpa,wedding,male,home
home_work,152,grandpa,office,male,work
home_work,153,female,work,female,work
home_work,154,lady,act,female,work
home_work,155,mommy,baby,female,home
home_work,156,dad,business,male,work
home_work,157,mother,marry,female,home
home_work,158,mama,wedding,female,home
home_work,159,herself,baby,female,home
home_work,160,boy,wedding,male,home
home_work,161,female,job,female,work
home_work,162,female,act,female,work
home_work,163,daddy,money,male,work
home_work,164,mother,money,female,work
home_work,165,dada,business,male,work
home_work,166,herself,trade,female,work
home_work,167,sis,money,female,work
home_work,168,grandpa,activity,male,work
home_work,169,girl,marry,female,home
home_work,170,momma,baby,female,home
home_work,171,bro,home,male,home
home_work,172,dada,kid,male,home
home_work,173,bro,job,male,work
home_work,174,she,job,female,work
home_work,175,boy,baby,male,home
home_work,176,his,business,male,work
home_work,177,she,kid,female,home
home_work,178,her,house,female,home
home_work,179,grandma,trade,female,work
home_work,180,sis,baby,female,home
home_work,181,she,money,female,work
home_work,182,mommy,marry,female,home
home_work,183,daddy,house,male,home
home_work,184,momma,marry,female,home
home_work,185,bro,act,male,work
home_work,186,dada,marry,male,home
home_work,187,her,kid,female,home
home_work,188,father,kid,male,home
home_work,189,sis,family,female,home
home_work,190,papa,kid,male,home
home_work,191,mommy,work,female,work
home_work,192,mama,family,female,home
home_work,193,herself,office,female,work
home_work,194,sis,act,female,work
home_work,195,mommy,job,female,work
home_work,196,boy,family,male,home
home_work,197,guy,family,male,home
home_work,198,herself,act,female,work
home_work,199,dad,trade,male,work
home_work,200,grandpa,kid,male,home
home_work,201,she,business,female,work
home_work,202,himself,house,male,home
home_work,203,momma,act,female,work
home_work,204,guy,office,male,work
home_work,205,mom,work,female,work
home_work,206,his,house,male,home
home_work,207,papa,wedding,male,home
home_work,208,brother,marry,male,home
home_work,209,mama,office,female,work
home_work,210,boy,house,male,home
home_work,211,brother,activity,male,work
home_work,212,mama,marry,female,home
home_work,213,girl,activity,female,work
home_work,214,dad,wedding,male,home
home_work,215,she,act,female,work
home_work,216,dada,act,male,work
home_work,217,father,marry,male,home
home_work,218,mother,activity,female,work
home_work,219,grandma,work,female,work
home_work,220,mommy,house,female,home
home_work,221,papa,business,male,work
home_work,222,brother,work,male,work
home_work,223,mommy,office,female,work
home_work,224,female,office,female,work
home_work,225,her,trade,female,work
home_work,226,herself,marry,female,home
home_work,227,momma,trade,female,work
home_work,228,mother,job,female,work
home_work,229,grandma,business,female,work
home_work,230,mama,work,female,work
home_work,231,mommy,wedding,female,home
home_work,232,himself,home,male,home
home_work,233,boy,job,male,work
home_work,234,sister,baby,female,home
home_work,235,father,family,male,home
home_work,236,lady,home,female,home
home_work,237,her,work,female,work
home_work,238,bro,office,male,work
home_work,239,guy,job,male,work
home_work,240,girl,job,female,work
home_work,241,momma,kid,female,home
home_work,242,papa,house,male,home
home_work,243,himself,activity,male,work
home_work,244,lady,kid,female,home
home_work,245,mama,house,female,home
home_work,246,grandma,activity,female,work
home_work,247,brother,money,male,work
home_work,248,guy,kid,male,home
home_work,249,female,house,female,home
home_work,250,dad,kid,male,home
home_work,251,lady,baby,female,home
home_work,252,girl,kid,female,home
home_work,253,mom,office,female,work
home_work,254,her,family,female,home
home_work,255,dada,baby,male,home
home_work,256,daddy,business,male,work
home_work,257,she,marry,female,home
home_work,258,mommy,business,female,work
home_work,259,female,business,female,work
home_work,260,momma,wedding,female,home
home_work,261,grandpa,work,male,work
home_work,262,sister,wedding,female,home
home_work,263,bro,marry,male,home
home_work,264,grandpa,house,male,home
home_work,265,brother,wedding,male,home
home_work,266,he,money,male,work
home_work,267,female,family,female,home
home_work,268,papa,home,male,home
home_work,269,she,work,female,work
home_work,270,grandma,house,female,home
home_work,271,sis,trade,female,work
home_work,272,he,wedding,male,home
home_work,273,papa,baby,male,home
home_work,274,grandma,job,female,work
home_work,275,dada,family,male,home
home_work,276,male,office,male,work
home_work,277,grandma,money,female,work
home_work,278,sis,wedding,female,home
home_work,279,male,activity,male,work
home_work,280,papa,marry,male,home
home_work,281,lady,trade,female,work
home_work,282,papa,activity,male,work
home_work,283,herself,job,female,work
home_work,284,papa,money,male,work
home_work,285,male,house,male,home
home_work,286,mama,job,female,work
home_work,287,his,baby,male,home
home_work,288,grandpa,act,male,work
home_work,289,mama,baby,female,home
home_work,290,his,work,male,work
home_work,291,dad,act,male,work
home_work,292,her,act,female,work
home_work,293,daddy,wedding,male,home
home_work,294,she,baby,female,home
home_work,295,sis,job,female,work
home_work,296,momma,activity,female,work
home_work,297,male,job,male,work
home_work,298,girl,money,female,work
home_work,299,dad,family,male,home
home_work,300,dada,money,male,work
home_work,301,boy,trade,male,work
home_work,302,bro,work,male,work
home_work,303,brother,home,male,home
home_work,304,father,trade,male,work
home_work,305,daddy,office,male,work
home_work,306,her,marry,female,home
home_work,307,bro,money,male,work
home_work,308,grandma,marry,female,home
home_work,309,mom,family,female,home
home_work,310,guy,business,male,work
home_work,311,papa,work,male,work
home_work,312,brother,office,male,work
home_work,313,bro,activity,male,work
home_work,314,grandpa,money,male,work
home_work,315,sister,work,female,work
home_work,316,bro,family,male,home
home_work,317,she,family,female,home
home_work,318,guy,money,male,work
home_work,319,mother,house,female,home
home_work,320,mother,wedding,female,home
home_work,321,grandpa,baby,male,home
home_work,322,female,activity,female,work
home_work,323,girl,family,female,home
home_work,324,his,trade,male,work
home_work,325,male,act,male,work
home_work,326,dada,wedding,male,home
home_work,327,sister,marry,female,home
home_work,328,boy,kid,male,home
home_work,329,father,activity,male,work
home_work,330,mother,work,female,work
home_work,331,girl,trade,female,work
home_work,332,momma,work,female,work
home_work,333,he,work,male,work
home_work,334,girl,house,female,home
home_work,335,lady,money,female,work
home_work,336,sis,activity,female,work
home_work,337,mommy,act,female,work
home_work,338,sister,job,female,work
home_work,339,lady,wedding,female,home
home_work,340,sister,trade,female,work
home_work,341,brother,trade,male,work
home_work,342,her,money,female,work
home_work,343,he,baby,male,home
home_work,344,sis,home,female,home
home_work,345,mom,money,female,work
home_work,346,girl,act,female,work
home_work,347,herself,house,female,home
home_work,348,dada,work,male,work
home_work,349,momma,family,female,home
home_work,350,dad,marry,male,home
home_work,351,daddy,work,male,work
home_work,352,mommy,family,female,home
home_work,353,male,trade,male,work
home_work,354,mom,kid,female,home
home_work,355,daddy,act,male,work
home_work,356,bro,wedding,male,home
home_work,357,lady,office,female,work
home_work,358,herself,home,female,home
home_work,359,brother,act,male,work
home_work,360,sister,family,female,home
home_work,361,himself,job,male,work
home_work,362,herself,money,female,work
home_work,363,mom,job,female,work
home_work,364,herself,business,female,work
home_work,365,mother,home,female,home
home_work,366,brother,baby,male,home
home_work,367,herself,work,female,work
home_work,368,sister,kid,female,home
home_work,369,he,trade,male,work
home_work,370,boy,activity,male,work
home_work,371,he,home,male,home
home_work,372,sister,money,female,work
home_work,373,daddy,baby,male,home
home_work,374,her,wedding,female,home
home_work,375,guy,act,male,work
home_work,376,lady,work,female,work
home_work,377,mom,baby,female,home
home_work,378,mommy,kid,female,home
home_work,379,guy,work,male,work
home_work,380,dad,job,male,work
home_work,381,grandpa,business,male,work
home_work,382,mother,family,female,home
home_work,383,dada,house,male,home
home_work,384,herself,kid,female,home
home_work,385,herself,wedding,female,home
home_work,386,sis,office,female,work
home_work,387,boy,work,male,work
home_work,388,sis,work,female,work
home_work,389,sis,marry,female,home
home_work,390,girl,office,female,work
home_work,391,grandpa,family,male,home
home_work,392,dad,house,male,home
home_work,393,sis,business,female,work
home_work,394,himself,marry,male,home
home_work,395,mother,trade,female,work
home_work,396,sister,business,female,work
home_work,397,bro,kid,male,home
home_work,398,mommy,activity,female,work
home_work,399,boy,act,male,work
home_work,400,boy,marry,male,home
home_work,401,father,business,male,work
home_work,402,girl,baby,female,home
home_work,403,father,money,male,work
home_work,404,dad,baby,male,home
home_work,405,his,job,male,work
home_work,406,mom,trade,female,work
home_work,407,herself,family,female,home
home_work,408,daddy,marry,male,home
home_work,409,lady,family,female,home
home_work,410,dad,home,male,home
home_work,411,mama,business,female,work
home_work,412,she,office,female,work
home_work,413,father,wedding,male,home
home_work,414,daddy,family,male,home
home_work,415,grandpa,marry,male,home
home_work,416,male,work,male,work
home_work,417,brother,kid,male,home
home_work,418,male,kid,male,home
home_work,419,guy,wedding,male,home
home_work,420,brother,business,male,work
reading_math,1,grandpa,number,male,Math
reading_math,2,himself,counting,male,Math
reading_math,3,mom,subtraction,female,Math
reading_math,4,herself,math,female,Math
reading_math,5,guy,puzzle,male,Math
reading_math,6,boy,word,male,Reading
reading_math,7,female,word,female,Reading
reading_math,8,grandma,read,female,Reading
reading_math,9,lady,count,female,Math
reading_math,10,he,addition,male,Math
reading_math,11,sis,number,female,Math
reading_math,12,dada,addition,male,Math
reading_math,13,male,read,male,Reading
reading_math,14,mama,write,female,Reading
reading_math,15,mommy,subtraction,female,Math
reading_math,16,male,count,male,Math
reading_math,17,his,tale,male,Reading
reading_math,18,grandma,subtraction,female,Math
reading_math,19,sis,tale,female,Reading
reading_math,20,mama,calculator,female,Math
reading_math,21,papa,story,male,Reading
reading_math,22,boy,subtraction,male,Math
reading_math,23,father,math,male,Math
reading_math,24,bro,tale,male,Reading
reading_math,25,father,word,male,Reading
reading_math,26,his,write,male,Reading
reading_math,27,guy,subtraction,male,Math
reading_math,28,sister,counting,female,Math
reading_math,29,grandpa,story,male,Reading
reading_math,30,her,reading,female,Reading
reading_math,31,brother,number,male,Math
reading_math,32,herself,addition,female,Math
reading_math,33,she,reading,female,Reading
reading_math,34,mother,book,female,Reading
reading_math,35,girl,subtraction,female,Math
reading_math,36,herself,calculator,female,Math
reading_math,37,sister,story,female,Reading
reading_math,38,female,book,female,Reading
reading_math,39,dada,reading,male,Reading
reading_math,40,daddy,subtraction,male,Math
reading_math,41,father,count,male,Math
reading_math,42,mom,calculator,female,Math
reading_math,43,mama,number,female,Math
reading_math,44,momma,puzzle,female,Math
reading_math,45,her,story,female,Reading
reading_math,46,his,math,male,Math
reading_math,47,he,read,male,Reading
reading_math,48,grandpa,read,male,Reading
reading_math,49,male,write,male,Reading
reading_math,50,grandpa,tale,male,Reading
reading_math,51,grandma,math,female,Math
reading_math,52,grandma,addition,female,Math
reading_math,53,her,number,female,Math
reading_math,54,sis,read,female,Reading
reading_math,55,grandpa,book,male,Reading
reading_math,56,girl,write,female,Reading
reading_math,57,girl,addition,female,Math
reading_math,58,grandpa,word,male,Reading
reading_math,59,female,math,female,Math
reading_math,60,she,subtraction,female,Math
reading_math,61,herself,writing,female,Reading
reading_math,62,bro,read,male,Reading
reading_math,63,daddy,number,male,Math
reading_math,64,mama,subtraction,female,Math
reading_math,65,himself,puzzle,male,Math
reading_math,66,his,word,male,Reading
reading_math,67,grandma,reading,female,Reading
reading_math,68,her,puzzle,female,Math
reading_math,69,dad,read,male,Reading
reading_math,70,sister,addition,female,Math
reading_math,71,himself,read,male,Reading
reading_math,72,grandpa,math,male,Math
reading_math,73,brother,story,male,Reading
reading_math,74,sister,math,female,Math
reading_math,75,guy,word,male,Reading
reading_math,76,sis,count,female,Math
reading_math,77,herself,reading,female,Reading
reading_math,78,brother,book,male,Reading
reading_math,79,he,counting,male,Math
reading_math,80,father,tale,male,Reading
reading_math,81,mother,subtraction,female,Math
reading_math,82,mother,word,female,Reading
reading_math,83,sis,reading,female,Reading
reading_math,84,himself,math,male,Math
reading_math,85,papa,math,male,Math
reading_math,86,papa,writing,male,Reading
reading_math,87,papa,subtraction,male,Math
reading_math,88,momma,counting,female,Math
reading_math,89,female,tale,female,Reading
reading_math,90,brother,addition,male,Math
reading_math,91,guy,counting,male,Math
reading_math,92,dada,book,male,Reading
reading_math,93,sister,tale,female,Reading
reading_math,94,grandma,word,female,Reading
reading_math,95,momma,tale,female,Reading
reading_math,96,she,write,female,Reading
reading_math,97,dad,addition,male,Math
reading_math,98,male,counting,male,Math
reading_math,99,father,story,male,Reading
reading_math,100,sis,word,female,Reading
reading_math,101,lady,tale,female,Reading
reading_math,102,dada,word,male,Reading
reading_math,103,he,story,male,Reading
reading_math,104,mommy,tale,female,Reading
reading_math,105,grandma,write,female,Reading
reading_math,106,male,story,male,Reading
reading_math,107,guy,story,male,Reading
reading_math,108,mother,puzzle,female,Math
reading_math,109,brother,word,male,Reading
reading_math,110,father,read,male,Reading
reading_math,111,mother,read,female,Reading
reading_math,112,he,writing,male,Reading
reading_math,113,his,puzzle,male,Math
reading_math,114,boy,reading,male,Reading
reading_math,115,momma,reading,female,Reading
reading_math,116,sister,subtraction,female,Math
reading_math,117,mom,puzzle,female,Math
reading_math,118,daddy,story,male,Reading
reading_math,119,herself,number,female,Math
reading_math,120,grandpa,puzzle,male,Math
reading_math,121,sister,reading,female,Reading
reading_math,122,sis,write,female,Reading
reading_math,123,dad,book,male,Reading
reading_math,124,girl,writing,female,Reading
reading_math,125,lady,write,female,Reading
reading_math,126,daddy,read,male,Reading
reading_math,127,girl,puzzle,female,Math
reading_math,128,daddy,puzzle,male,Math
reading_math,129,sister,read,female,Reading
reading_math,130,sister,count,female,Math
reading_math,131,her,counting,female,Math
reading_math,132,male,math,male,Math
reading_math,133,bro,calculator,male,Math
reading_math,134,himself,word,male,Reading
reading_math,135,guy,book,male,Reading
reading_math,136,mama,puzzle,female,Math
reading_math,137,female,read,female,Reading
reading_math,138,grandpa,subtraction,male,Math
reading_math,139,guy,reading,male,Reading
reading_math,140,papa,book,male,Reading
reading_math,141,mom,count,female,Math
reading_math,142,himself,write,male,Reading
reading_math,143,grandpa,count,male,Math
reading_math,144,grandma,number,female,Math
reading_math,145,dada,subtraction,male,Math
reading_math,146,male,number,male,Math
reading_math,147,herself,read,female,Reading
reading_math,148,bro,reading,male,Reading
reading_math,149,mama,book,female,Reading
reading_math,150,lady,puzzle,female,Math
reading_math,151,her,tale,female,Reading
reading_math,152,she,addition,female,Math
reading_math,153,mother,math,female,Math
reading_math,154,father,counting,male,Math
reading_math,155,female,counting,female,Math
reading_math,156,mom,story,female,Reading
reading_math,157,female,calculator,female,Math
reading_math,158,mother,reading,female,Reading
reading_math,159,boy,addition,male,Math
reading_math,160,mom,book,female,Reading
reading_math,161,his,book,male,Reading
reading_math,162,guy,math,male,Math
reading_math,163,guy,write,male,Reading
reading_math,164,daddy,addition,male,Math
reading_math,165,guy,calculator,male,Math
reading_math,166,brother,calculator,male,Math
reading_math,167,his,calculator,male,Math
reading_math,168,mommy,reading,female,Reading
reading_math,169,she,number,female,Math
reading_math,170,her,word,female,Reading
reading_math,171,his,addition,male,Math
reading_math,172,daddy,book,male,Reading
reading_math,173,dad,number,male,Math
reading_math,174,mommy,writing,female,Reading
reading_math,175,mama,story,female,Reading
reading_math,176,grandma,calculator,female,Math
reading_math,177,lady,writing,female,Reading
reading_math,178,girl,book,female,Reading
reading_math,179,his,number,male,Math
reading_math,180,sister,puzzle,female,Math
reading_math,181,boy,writing,male,Reading
reading_math,182,grandpa,writing,male,Reading
reading_math,183,papa,read,male,Reading
reading_math,184,female,number,female,Math
reading_math,185,she,puzzle,female,Math
reading_math,186,momma,subtraction,female,Math
reading_math,187,papa,count,male,Math
reading_math,188,boy,count,male,Math
reading_math,189,mom,math,female,Math
reading_math,190,papa,calculator,male,Math
reading_math,191,his,story,male,Reading
reading_math,192,girl,story,female,Reading
reading_math,193,her,writing,female,Reading
reading_math,194,mother,calculator,female,Math
reading_math,195,sis,writing,female,Reading
reading_math,196,she,book,female,Reading
reading_math,197,guy,read,male,Reading
reading_math,198,mommy,story,female,Reading
reading_math,199,father,subtraction,male,Math
reading_math,200,father,addition,male,Math
reading_math,201,mama,math,female,Math
reading_math,202,dad,calculator,male,Math
reading_math,203,mommy,counting,female,Math
reading_math,204,male,calculator,male,Math
reading_math,205,her,write,female,Reading
reading_math,206,dada,math,male,Math
reading_math,207,dad,tale,male,Reading
reading_math,208,bro,write,male,Reading
reading_math,209,bro,word,male,Reading
reading_math,210,mother,tale,female,Reading
reading_math,211,his,subtraction,male,Math
reading_math,212,himself,subtraction,male,Math
reading_math,213,boy,read,male,Reading
reading_math,214,dad,subtraction,male,Math
reading_math,215,mommy,read,female,Reading
reading_math,216,male,book,male,Reading
reading_math,217,mom,writing,female,Reading
reading_math,218,daddy,tale,male,Reading
reading_math,219,dada,writing,male,Reading
reading_math,220,father,calculator,male,Math
reading_math,221,boy,write,male,Reading
reading_math,222,he,puzzle,male,Math
reading_math,223,mommy,puzzle,female,Math
reading_math,224,his,reading,male,Reading
reading_math,225,she,calculator,female,Math
reading_math,226,lady,word,female,Reading
reading_math,227,boy,puzzle,male,Math
reading_math,228,brother,math,male,Math
reading_math,229,bro,story,male,Reading
reading_math,230,he,calculator,male,Math
reading_math,231,brother,reading,male,Reading
reading_math,232,girl,tale,female,Reading
reading_math,233,papa,reading,male,Reading
reading_math,234,father,number,male,Math
reading_math,235,brother,tale,male,Reading
reading_math,236,she,count,female,Math
reading_math,237,boy,calculator,male,Math
reading_math,238,momma,write,female,Reading
reading_math,239,boy,counting,male,Math
reading_math,240,bro,counting,male,Math
reading_math,241,papa,addition,male,Math
reading_math,242,his,writing,male,Reading
reading_math,243,herself,counting,female,Math
reading_math,244,male,word,male,Reading
reading_math,245,papa,number,male,Math
reading_math,246,dada,tale,male,Reading
reading_math,247,her,count,female,Math
reading_math,248,mama,counting,female,Math
reading_math,249,mom,number,female,Math
reading_math,250,girl,counting,female,Math
reading_math,251,male,addition,male,Math
reading_math,252,sis,counting,female,Math
reading_math,253,his,read,male,Reading
reading_math,254,lady,number,female,Math
reading_math,255,male,puzzle,male,Math
reading_math,256,mommy,book,female,Reading
reading_math,257,lady,calculator,female,Math
reading_math,258,mommy,word,female,Reading
reading_math,259,male,writing,male,Reading
reading_math,260,she,math,female,Math
reading_math,261,boy,number,male,Math
reading_math,262,grandpa,reading,male,Reading
reading_math,263,grandma,book,female,Reading
reading_math,264,boy,tale,male,Reading
reading_math,265,female,story,female,Reading
reading_math,266,mommy,number,female,Math
reading_math,267,momma,number,female,Math
reading_math,268,female,writing,female,Reading
reading_math,269,grandpa,calculator,male,Math
reading_math,270,herself,write,female,Reading
reading_math,271,dad,math,male,Math
reading_math,272,mama,word,female,Reading
reading_math,273,sis,story,female,Reading
reading_math,274,papa,word,male,Reading
reading_math,275,grandpa,write,male,Reading
reading_math,276,girl,calculator,female,Math
reading_math,277,father,book,male,Reading
reading_math,278,herself,count,female,Math
reading_math,279,grandma,count,female,Math
reading_math,280,girl,math,female,Math
reading_math,281,sis,calculator,female,Math
reading_math,282,himself,reading,male,Reading
reading_math,283,sister,book,female,Reading
reading_math,284,lady,book,female,Reading
reading_math,285,momma,addition,female,Math
reading_math,286,he,reading,male,Reading
reading_math,287,bro,writing,male,Reading
reading_math,288,brother,subtraction,male,Math
reading_math,289,mother,addition,female,Math
reading_math,290,sis,addition,female,Math
reading_math,291,dad,write,male,Reading
reading_math,292,mom,tale,female,Reading
reading_math,293,female,count,female,Math
reading_math,294,papa,puzzle,male,Math
reading_math,295,bro,number,male,Math
reading_math,296,dada,count,male,Math
reading_math,297,daddy,calculator,male,Math
reading_math,298,mom,addition,female,Math
reading_math,299,dada,puzzle,male,Math
reading_math,300,brother,counting,male,Math
reading_math,301,dad,count,male,Math
reading_math,302,mommy,addition,female,Math
reading_math,303,dad,counting,male,Math
reading_math,304,he,count,male,Math
reading_math,305,dada,counting,male,Math
reading_math,306,herself,word,female,Reading
reading_math,307,father,puzzle,male,Math
reading_math,308,lady,addition,female,Math
reading_math,309,herself,story,female,Reading
reading_math,310,sis,book,female,Reading
reading_math,311,female,write,female,Reading
reading_math,312,dada,write,male,Reading
reading_math,313,she,read,female,Reading
reading_math,314,boy,math,male,Math
reading_math,315,lady,reading,female,Reading
reading_math,316,bro,count,male,Math
reading_math,317,brother,writing,male,Reading
reading_math,318,he,book,male,Reading
reading_math,319,her,subtraction,female,Math
reading_math,320,he,tale,male,Reading
reading_math,321,mom,reading,female,Reading
reading_math,322,female,puzzle,female,Math
reading_math,323,momma,math,female,Math
reading_math,324,her,calculator,female,Math
reading_math,325,sister,write,female,Reading
reading_math,326,lady,math,female,Math
reading_math,327,sis,puzzle,female,Math
reading_math,328,she,tale,female,Reading
reading_math,329,male,reading,male,Reading
reading_math,330,himself,tale,male,Reading
reading_math,331,grandma,puzzle,female,Math
reading_math,332,dad,writing,male,Reading
reading_math,333,momma,book,female,Reading
reading_math,334,mommy,write,female,Reading
reading_math,335,dada,story,male,Reading
reading_math,336,male,subtraction,male,Math
reading_math,337,sis,math,female,Math
reading_math,338,himself,count,male,Math
reading_math,339,bro,math,male,Math
reading_math,340,female,addition,female,Math
reading_math,341,momma,word,female,Reading
reading_math,342,mommy,count,female,Math
reading_math,343,grandpa,addition,male,Math
reading_math,344,momma,calculator,female,Math
reading_math,345,sister,word,female,Reading
reading_math,346,male,tale,male,Reading
reading_math,347,mama,tale,female,Reading
reading_math,348,guy,number,male,Math
reading_math,349,bro,book,male,Reading
reading_math,350,grandma,writing,female,Reading
reading_math,351,grandma,story,female,Reading
reading_math,352,guy,addition,male,Math
reading_math,353,sister,writing,female,Reading
reading_math,354,he,math,male,Math
reading_math,355,dad,word,male,Reading
reading_math,356,his,counting,male,Math
reading_math,357,daddy,count,male,Math
reading_math,358,father,writing,male,Reading
reading_math,359,dada,number,male,Math
reading_math,360,daddy,math,male,Math
reading_math,361,her,book,female,Reading
reading_math,362,himself,book,male,Reading
reading_math,363,girl,count,female,Math
reading_math,364,her,math,female,Math
reading_math,365,momma,read,female,Reading
reading_math,366,guy,writing,male,Reading
reading_math,367,momma,writing,female,Reading
reading_math,368,brother,read,male,Reading
reading_math,369,mama,addition,female,Math
reading_math,370,grandpa,counting,male,Math
reading_math,371,brother,puzzle,male,Math
reading_math,372,sis,subtraction,female,Math
reading_math,373,momma,count,female,Math
reading_math,374,her,addition,female,Math
reading_math,375,dad,story,male,Reading
reading_math,376,dada,calculator,male,Math
reading_math,377,girl,word,female,Reading
reading_math,378,boy,story,male,Reading
reading_math,379,mother,number,female,Math
reading_math,380,mom,read,female,Reading
reading_math,381,herself,puzzle,female,Math
reading_math,382,himself,calculator,male,Math
reading_math,383,she,writing,female,Reading
reading_math,384,father,write,male,Reading
reading_math,385,mother,count,female,Math
reading_math,386,papa,write,male,Reading
reading_math,387,daddy,word,male,Reading
reading_math,388,he,word,male,Reading
reading_math,389,brother,write,male,Reading
reading_math,390,bro,puzzle,male,Math
reading_math,391,guy,tale,male,Reading
reading_math,392,lady,counting,female,Math
reading_math,393,mommy,calculator,female,Math
reading_math,394,brother,count,male,Math
reading_math,395,herself,subtraction,female,Math
reading_math,396,mother,writing,female,Reading
reading_math,397,mom,write,female,Reading
reading_math,398,girl,reading,female,Reading
reading_math,399,sister,calculator,female,Math
reading_math,400,he,subtraction,male,Math
reading_math,401,his,count,male,Math
reading_math,402,papa,tale,male,Reading
reading_math,403,lady,story,female,Reading
reading_math,404,lady,read,female,Reading
reading_math,405,bro,addition,male,Math
reading_math,406,herself,tale,female,Reading
reading_math,407,boy,book,male,Reading
reading_math,408,guy,count,male,Math
reading_math,409,mama,writing,female,Reading
reading_math,410,himself,story,male,Reading
reading_math,411,grandma,counting,female,Math
reading_math,412,himself,writing,male,Reading
reading_math,413,lady,subtraction,female,Math
reading_math,414,she,counting,female,Math
reading_math,415,mama,read,female,Reading
reading_math,416,bro,subtraction,male,Math
reading_math,417,dad,puzzle,male,Math
reading_math,418,father,reading,male,Reading
reading_math,419,herself,book,female,Reading
reading_math,420,female,subtraction,female,Math
reading_math,421,dad,reading,male,Reading
reading_math,422,daddy,writing,male,Reading
reading_math,423,he,number,male,Math
reading_math,424,girl,read,female,Reading
reading_math,425,mom,counting,female,Math
reading_math,426,mama,reading,female,Reading
reading_math,427,himself,number,male,Math
reading_math,428,grandma,tale,female,Reading
reading_math,429,her,read,female,Reading
reading_math,430,papa,counting,male,Math
reading_math,431,daddy,counting,male,Math
reading_math,432,mom,word,female,Reading
reading_math,433,himself,addition,male,Math
reading_math,434,mommy,math,female,Math
reading_math,435,she,word,female,Reading
reading_math,436,she,story,female,Reading
reading_math,437,girl,number,female,Math
reading_math,438,mother,story,female,Reading
reading_math,439,mama,count,female,Math
reading_math,440,daddy,write,male,Reading
reading_math,441,mother,write,female,Reading
reading_math,442,daddy,reading,male,Reading
reading_math,443,momma,story,female,Reading
reading_math,444,female,reading,female,Reading
reading_math,445,mother,counting,female,Math
reading_math,446,sister,number,female,Math
reading_math,447,he,write,male,Reading
reading_math,448,dada,read,male,Reading
